Instance,Terminal,Layer,X location,Y location,Voltage
_08243_,VSS,Metal1,452.4265,137.5730,0.000021
_08242_,VSS,Metal1,440.8530,137.6390,0.000022
_08241_,VSS,Metal1,422.2000,66.3285,0.000031
_08240_,VSS,Metal1,440.9575,58.5235,0.000024
_08239_,VSS,Metal1,447.0000,67.0655,0.000025
_08238_,VSS,Metal1,398.7730,59.1730,0.000024
_08237_,VSS,Metal1,417.8930,59.2390,0.000025
_08236_,VSS,Metal1,502.8900,50.6685,0.000016
_08235_,VSS,Metal1,415.0110,50.3820,0.000019
_08234_,VSS,Metal1,305.8000,43.4310,0.000021
_08233_,VSS,Metal1,295.4425,35.5560,0.000010
_08232_,VSS,Metal1,287.4000,42.6940,0.000020
_08231_,VSS,Metal1,311.8665,58.4265,0.000033
_08230_,VSS,Metal1,302.5330,43.5590,0.000021
_08229_,VSS,Metal1,363.4800,42.8085,0.000024
_08228_,VSS,Metal1,353.6825,50.6835,0.000020
_08227_,VSS,Metal1,351.5600,42.6940,0.000024
_08226_,VSS,Metal1,369.5465,51.3330,0.000019
_08225_,VSS,Metal1,364.6930,35.7190,0.000014
_08224_,VSS,Metal1,488.9200,43.4310,0.000029
_08223_,VSS,Metal1,491.9175,42.8435,0.000025
_08222_,VSS,Metal1,498.5200,20.0255,0.000009
_08221_,VSS,Metal1,493.3065,50.5865,0.000016
_08220_,VSS,Metal1,494.3465,42.6805,0.000024
_08219_,VSS,Metal1,422.2000,43.4310,0.000027
_08218_,VSS,Metal1,436.5625,50.6835,0.000019
_08217_,VSS,Metal1,429.6400,50.5340,0.000019
_08216_,VSS,Metal1,401.5730,42.7465,0.000025
_08215_,VSS,Metal1,418.4530,51.3990,0.000019
_08214_,VSS,Metal1,506.2500,42.8285,0.000023
_08213_,VSS,Metal1,415.5710,34.7020,0.000014
_08212_,VSS,Metal1,319.2400,35.5910,0.000010
_08211_,VSS,Metal1,292.6425,35.0035,0.000013
_08210_,VSS,Metal1,289.9600,27.0140,0.000034
_08209_,VSS,Metal1,323.0665,42.7465,0.000022
_08208_,VSS,Metal1,320.1865,34.8405,0.000010
_08207_,VSS,Metal1,381.9600,34.9685,0.000014
_08206_,VSS,Metal1,342.4825,35.0035,0.000012
_08205_,VSS,Metal1,342.8400,12.1855,0.000017
_08204_,VSS,Metal1,391.3865,50.5865,0.000019
_08203_,VSS,Metal1,387.0930,35.7190,0.000014
_08202_,VSS,Metal1,484.9200,42.8085,0.000030
_08201_,VSS,Metal1,490.3225,35.5560,0.000012
_08200_,VSS,Metal1,489.8800,12.1855,0.000007
_08199_,VSS,Metal1,438.4900,176.1085,0.000030
_08198_,VSS,Metal1,478.2930,50.5865,0.000017
_08197_,VSS,Metal1,483.1465,34.8405,0.000012
_08196_,VSS,Metal1,421.6400,27.1285,0.000035
_08195_,VSS,Metal1,438.7175,27.1635,0.000025
_08194_,VSS,Metal1,444.2000,19.1740,0.000014
_08193_,VSS,Metal1,409.9730,19.9730,0.000020
_08192_,VSS,Metal1,417.8930,20.0390,0.000018
_08191_,VSS,Metal1,505.6900,34.9885,0.000010
_08190_,VSS,Metal1,414.4510,42.5420,0.000027
_08189_,VSS,Metal1,311.9600,34.9685,0.000010
_08188_,VSS,Metal1,304.8775,19.8760,0.000029
_08187_,VSS,Metal1,308.1200,19.1740,0.000029
_08186_,VSS,Metal1,311.4130,42.7465,0.000022
_08185_,VSS,Metal1,311.4930,35.7190,0.000010
_08184_,VSS,Metal1,367.9600,35.5910,0.000014
_08183_,VSS,Metal1,355.9225,35.5560,0.000013
_08182_,VSS,Metal1,352.6800,34.8540,0.000013
_08181_,VSS,Metal1,372.9065,43.4930,0.000025
_08180_,VSS,Metal1,373.6530,27.8790,0.000037
_08179_,VSS,Metal1,446.3600,42.8085,0.000029
_08178_,VSS,Metal1,457.1975,27.7160,0.000020
_08177_,VSS,Metal1,458.7600,20.0255,0.000011
_08176_,VSS,Metal1,452.4265,43.4930,0.000030
_08175_,VSS,Metal1,457.0930,35.7190,0.000014
_08174_,VSS,Metal1,421.0800,27.7510,0.000035
_08173_,VSS,Metal1,434.2375,27.7160,0.000026
_08172_,VSS,Metal1,439.1600,34.8540,0.000014
_08171_,VSS,Metal1,398.2130,27.0665,0.000037
_08170_,VSS,Metal1,407.2530,27.0005,0.000042
_08169_,VSS,Metal1,515.7700,42.8285,0.000023
_08168_,VSS,Metal1,405.4910,35.8580,0.000014
_08167_,VSS,Metal1,330.4400,35.5910,0.000011
_08166_,VSS,Metal1,326.1575,35.5560,0.000010
_08165_,VSS,Metal1,324.1200,19.1740,0.000031
_08164_,VSS,Metal1,325.3500,129.0685,0.000033
_08163_,VSS,Metal1,332.1330,42.7465,0.000022
_08162_,VSS,Metal1,325.7865,34.8405,0.000010
_08161_,VSS,Metal1,375.8000,34.9685,0.000014
_08160_,VSS,Metal1,360.9625,35.5560,0.000014
_08159_,VSS,Metal1,363.0000,11.3340,0.000018
_08158_,VSS,Metal1,383.5465,35.6530,0.000014
_08157_,VSS,Metal1,380.9330,27.8790,0.000037
_08156_,VSS,Metal1,464.8400,43.4310,0.000030
_08155_,VSS,Metal1,457.7575,43.3960,0.000030
_08154_,VSS,Metal1,478.3600,27.0140,0.000018
_08153_,VSS,Metal1,460.3730,43.4930,0.000030
_08152_,VSS,Metal1,470.5330,27.8790,0.000018
_08151_,VSS,Metal1,413.2400,27.1285,0.000042
_08150_,VSS,Metal1,427.6025,27.1635,0.000028
_08149_,VSS,Metal1,429.6400,19.1740,0.000016
_08148_,VSS,Metal1,450.8100,113.9710,0.000026
_08147_,VSS,Metal1,402.6930,27.0665,0.000042
_08146_,VSS,Metal1,400.9500,90.4510,0.000029
_08145_,VSS,Metal1,424.9065,27.0005,0.000029
_08144_,VSS,Metal1,413.2700,121.2285,0.000058
_08143_,VSS,Metal1,413.2700,97.7085,0.000017
_08142_,VSS,Metal1,511.2900,89.8685,0.000035
_08141_,VSS,Metal1,467.0910,90.7380,0.000038
_08140_,VSS,Metal1,309.1600,90.4710,0.000021
_08139_,VSS,Metal1,295.4425,90.4360,0.000021
_08138_,VSS,Metal1,289.9600,90.5855,0.000020
_08137_,VSS,Metal1,311.9730,89.7865,0.000021
_08136_,VSS,Metal1,305.6265,90.5990,0.000021
_08135_,VSS,Metal1,361.8000,97.6885,0.000017
_08134_,VSS,Metal1,350.3225,97.7235,0.000017
_08133_,VSS,Metal1,345.4000,98.4255,0.000016
_08132_,VSS,Metal1,362.8265,81.9465,0.000030
_08131_,VSS,Metal1,366.9330,98.4390,0.000017
_08130_,VSS,Metal1,474.8400,106.1510,0.000027
_08129_,VSS,Metal1,484.0775,98.2760,0.000016
_08128_,VSS,Metal1,507.4800,106.2655,0.000030
_08127_,VSS,Metal1,479.3065,106.2130,0.000027
_08126_,VSS,Metal1,468.5865,106.2790,0.000027
_08125_,VSS,Metal1,475.9600,74.7910,0.000019
_08124_,VSS,Metal1,476.7975,82.0435,0.000041
_08123_,VSS,Metal1,508.0400,74.0540,0.000017
_08122_,VSS,Metal1,471.0130,74.1065,0.000019
_08121_,VSS,Metal1,465.3700,82.6110,0.000042
_08120_,VSS,Metal1,479.4930,74.9190,0.000019
_08119_,VSS,Metal1,530.8900,98.2910,0.000013
_08118_,VSS,Metal1,485.0110,105.2620,0.000027
_08117_,VSS,Metal1,311.4000,98.3110,0.000015
_08116_,VSS,Metal1,299.3625,98.2760,0.000015
_08115_,VSS,Metal1,269.4800,98.4255,0.000012
_08114_,VSS,Metal1,313.6530,81.9465,0.000023
_08113_,VSS,Metal1,309.8130,97.5605,0.000015
_08112_,VSS,Metal1,369.0800,106.1510,0.000024
_08111_,VSS,Metal1,347.5225,105.5635,0.000030
_08110_,VSS,Metal1,346.2000,106.2655,0.000030
_08109_,VSS,Metal1,350.5700,129.6510,0.000035
_08108_,VSS,Metal1,379.6265,106.2130,0.000024
_08107_,VSS,Metal1,375.7700,97.7085,0.000017
_08106_,VSS,Metal1,370.8530,113.2405,0.000027
_08105_,VSS,Metal1,364.5700,121.2285,0.000070
_08104_,VSS,Metal1,364.0100,160.4285,0.000031
_08103_,VSS,Metal1,488.9200,106.1510,0.000027
_08102_,VSS,Metal1,495.8375,113.4035,0.000026
_08101_,VSS,Metal1,525.9600,114.1055,0.000021
_08100_,VSS,Metal1,493.3065,121.1465,0.000036
_08099_,VSS,Metal1,497.4130,106.2790,0.000029
_08098_,VSS,Metal1,491.6400,74.7910,0.000018
_08097_,VSS,Metal1,492.4775,66.9160,0.000023
_08096_,VSS,Metal1,525.9600,58.3740,0.000027
_08095_,VSS,Metal1,489.9465,74.1065,0.000018
_08094_,VSS,Metal1,494.9065,74.0405,0.000018
_08093_,VSS,Metal1,521.3700,121.8110,0.000030
_08092_,VSS,Metal1,484.4510,128.7820,0.000023
_08091_,VSS,Metal1,323.1600,121.2085,0.000066
_08090_,VSS,Metal1,318.9625,113.4035,0.000025
_08089_,VSS,Metal1,293.8800,121.0940,0.000079
_08088_,VSS,Metal1,325.4130,98.3730,0.000016
_08087_,VSS,Metal1,320.7465,105.4005,0.000030
_08086_,VSS,Metal1,347.8000,153.1910,0.000027
_08085_,VSS,Metal1,339.1225,160.9960,0.000029
_08084_,VSS,Metal1,341.1600,153.3055,0.000027
_08083_,VSS,Metal1,353.4130,160.3465,0.000031
_08082_,VSS,Metal1,398.1500,168.8510,0.000040
_08081_,VSS,Metal1,347.0665,152.4405,0.000027
_08080_,VSS,Metal1,491.1600,144.7285,0.000016
_08079_,VSS,Metal1,481.8375,145.3160,0.000018
_08078_,VSS,Metal1,508.0400,160.2940,0.000027
_08077_,VSS,Metal1,490.6130,145.4130,0.000016
_08076_,VSS,Metal1,491.5465,137.6390,0.000021
_08075_,VSS,Metal1,493.8800,89.8485,0.000037
_08074_,VSS,Metal1,493.5975,97.7235,0.000015
_08073_,VSS,Metal1,519.2400,89.7340,0.000029
_08072_,VSS,Metal1,488.3730,97.6265,0.000015
_08071_,VSS,Metal1,496.5865,97.5605,0.000014
_08070_,VSS,Metal1,518.0100,121.8110,0.000031
_08069_,VSS,Metal1,483.8910,122.0980,0.000037
_08068_,VSS,Metal1,421.6700,153.1710,0.000024
_08067_,VSS,Metal1,420.3800,231.5875,0.000014
_08066_,VSS,Metal1,417.7700,137.4910,0.000023
_08065_,VSS,Metal1,419.0600,223.7475,0.000020
_08064_,VSS,Metal1,312.5200,105.5285,0.000031
_08063_,VSS,Metal1,307.7625,121.2435,0.000081
_08062_,VSS,Metal1,273.1600,121.0940,0.000077
_08061_,VSS,Metal1,361.1900,121.2285,0.000070
_08060_,VSS,Metal1,329.8300,89.8685,0.000024
_08059_,VSS,Metal1,323.0665,82.6930,0.000025
_08058_,VSS,Metal1,372.4100,97.7085,0.000017
_08057_,VSS,Metal1,351.1100,82.6110,0.000028
_08056_,VSS,Metal1,311.2265,121.0805,0.000081
_08055_,VSS,Metal1,352.7900,106.1310,0.000029
_08054_,VSS,Metal1,331.5300,90.4510,0.000025
_08053_,VSS,Metal1,346.1200,136.8885,0.000032
_08052_,VSS,Metal1,339.1225,136.9235,0.000032
_08051_,VSS,Metal1,341.1600,129.7855,0.000033
_08050_,VSS,Metal1,345.5100,183.9485,0.000033
_08049_,VSS,Metal1,334.8900,90.4510,0.000025
_08048_,VSS,Metal1,353.3065,136.8265,0.000031
_08047_,VSS,Metal1,353.3500,183.9485,0.000036
_08046_,VSS,Metal1,354.4700,89.8685,0.000027
_08045_,VSS,Metal1,342.8530,136.7605,0.000032
_08044_,VSS,Metal1,346.0700,191.7885,0.000014
_08043_,VSS,Metal1,343.2900,176.1085,0.000041
_08042_,VSS,Metal1,496.2000,129.6710,0.000023
_08041_,VSS,Metal1,495.8375,129.0835,0.000023
_08040_,VSS,Metal1,518.1200,144.6140,0.000013
_08039_,VSS,Metal1,443.5300,152.5885,0.000024
_08038_,VSS,Metal1,426.1700,184.5310,0.000044
_08037_,VSS,Metal1,495.0930,136.8265,0.000020
_08036_,VSS,Metal1,456.9700,137.4910,0.000021
_08035_,VSS,Metal1,502.7465,136.7605,0.000019
_08034_,VSS,Metal1,441.2900,129.6510,0.000032
_08033_,VSS,Metal1,440.1700,136.9085,0.000022
_08032_,VSS,Metal1,491.7200,82.0085,0.000039
_08031_,VSS,Metal1,489.1175,82.0435,0.000039
_08030_,VSS,Metal1,525.9600,82.7455,0.000024
_08029_,VSS,Metal1,444.0900,215.3085,0.000024
_08028_,VSS,Metal1,425.0500,215.3085,0.000025
_08027_,VSS,Metal1,428.7225,238.8435,0.000025
_08026_,VSS,Metal1,430.0700,90.4510,0.000036
_08025_,VSS,Metal1,431.1900,184.5310,0.000048
_08024_,VSS,Metal1,488.9330,82.6930,0.000039
_08023_,VSS,Metal1,452.4900,106.1310,0.000027
_08022_,VSS,Metal1,353.9100,207.4685,0.000051
_08021_,VSS,Metal1,456.9700,90.4510,0.000039
_08020_,VSS,Metal1,497.1465,74.9190,0.000018
_08019_,VSS,Metal1,434.5700,184.5310,0.000049
_08018_,VSS,Metal1,427.8300,207.4685,0.000046
_08017_,VSS,Metal1,440.1700,191.7885,0.000010
_08016_,VSS,Metal1,435.6900,192.3710,0.000010
_08015_,VSS,Metal1,438.6600,238.8125,0.000025
_08014_,VSS,Metal1,772.6200,506.0450,0.000024
_08013_,VSS,Metal1,785.3575,521.6360,0.000009
_08012_,VSS,Metal1,782.7300,529.6275,0.000014
_08011_,VSS,Metal1,781.6525,521.0835,0.000010
_08010_,VSS,Metal1,784.3700,513.7860,0.000033
_08009_,VSS,Metal1,782.1400,513.1850,0.000035
_08008_,VSS,Metal1,766.9625,544.6035,0.000013
_08007_,VSS,Metal1,762.9000,544.5450,0.000015
_08006_,VSS,Metal1,144.4700,537.3310,0.000011
_08005_,VSS,Metal1,752.4500,536.7735,0.000025
_08004_,VSS,Metal1,634.6600,372.0925,0.000040
_08003_,VSS,Metal1,628.0825,340.7635,0.000033
_08002_,VSS,Metal1,629.0600,364.2250,0.000027
_08001_,VSS,Metal1,499.6200,278.5535,0.000021
_08000_,VSS,Metal1,497.4600,294.3350,0.000021
_07999_,VSS,Metal1,784.4350,482.5690,0.000019
_07998_,VSS,Metal1,793.2300,497.5750,0.000014
_07997_,VSS,Metal1,803.8500,482.5415,0.000019
_07996_,VSS,Metal1,787.6100,474.7015,0.000046
_07995_,VSS,Metal1,792.0900,473.9380,0.000045
_07994_,VSS,Metal1,454.1700,199.6285,0.000044
_07993_,VSS,Metal1,408.2500,183.9485,0.000043
_07992_,VSS,Metal1,432.6425,278.0435,0.000037
_07991_,VSS,Metal1,419.2025,278.5960,0.000039
_07990_,VSS,Metal1,426.8275,270.7560,0.000031
_07989_,VSS,Metal1,421.1300,372.6910,0.000019
_07988_,VSS,Metal1,417.7500,372.6910,0.000019
_07987_,VSS,Metal1,628.5575,372.1235,0.000039
_07986_,VSS,Metal1,720.3225,435.4400,0.000028
_07985_,VSS,Metal1,704.7700,442.6950,0.000076
_07984_,VSS,Metal1,714.2700,442.6950,0.000077
_07983_,VSS,Metal1,713.1900,435.5015,0.000028
_07982_,VSS,Metal1,700.7400,458.3050,0.000020
_07981_,VSS,Metal1,718.1700,450.4180,0.000054
_07980_,VSS,Metal1,729.5000,466.1450,0.000024
_07979_,VSS,Metal1,210.4600,168.7935,0.000032
_07978_,VSS,Metal1,206.2600,168.8950,0.000032
_07977_,VSS,Metal1,209.0065,176.7550,0.000040
_07976_,VSS,Metal1,204.5800,176.0650,0.000040
_07975_,VSS,Metal1,193.9400,168.2525,0.000032
_07974_,VSS,Metal1,197.3575,176.1235,0.000039
_07973_,VSS,Metal1,193.3625,161.0400,0.000018
_07972_,VSS,Metal1,198.4775,168.2835,0.000032
_07971_,VSS,Metal1,205.4200,160.4860,0.000023
_07970_,VSS,Metal1,197.8600,160.3850,0.000018
_07969_,VSS,Metal1,197.6375,153.2135,0.000036
_07968_,VSS,Metal1,209.8730,168.2050,0.000032
_07967_,VSS,Metal1,208.7465,183.8005,0.000026
_07966_,VSS,Metal1,194.9875,192.3560,0.000018
_07965_,VSS,Metal1,774.3000,544.5150,0.000009
_07964_,VSS,Metal1,151.7500,184.5310,0.000022
_07963_,VSS,Metal1,151.3700,191.7005,0.000017
_07962_,VSS,Metal1,145.4375,192.4000,0.000016
_07961_,VSS,Metal1,143.9730,184.6130,0.000022
_07960_,VSS,Metal1,149.9300,216.0275,0.000016
_07959_,VSS,Metal1,125.2900,207.3325,0.000033
_07958_,VSS,Metal1,152.1700,192.5075,0.000017
_07957_,VSS,Metal1,148.7975,153.2000,0.000022
_07956_,VSS,Metal1,144.3300,153.3075,0.000022
_07955_,VSS,Metal1,153.2900,137.6275,0.000037
_07954_,VSS,Metal1,128.6500,152.4525,0.000021
_07953_,VSS,Metal1,153.8665,153.3190,0.000023
_07952_,VSS,Metal1,217.2900,121.8110,0.000008
_07951_,VSS,Metal1,212.7575,160.3860,0.000024
_07950_,VSS,Metal1,194.8000,184.5875,0.000024
_07949_,VSS,Metal1,198.6200,184.5750,0.000024
_07948_,VSS,Metal1,192.4025,183.9635,0.000024
_07947_,VSS,Metal1,388.1330,332.8265,0.000027
_07946_,VSS,Metal1,462.5700,230.9885,0.000013
_07945_,VSS,Metal1,455.5900,230.8980,0.000013
_07944_,VSS,Metal1,511.2900,364.8510,0.000018
_07943_,VSS,Metal1,484.2100,364.8260,0.000017
_07942_,VSS,Metal1,489.1230,372.7715,0.000020
_07941_,VSS,Metal1,488.7800,364.7935,0.000017
_07940_,VSS,Metal1,482.3500,372.1335,0.000018
_07939_,VSS,Metal1,483.4130,372.8390,0.000019
_07938_,VSS,Metal1,507.3700,364.8510,0.000018
_07937_,VSS,Metal1,497.5900,364.9415,0.000017
_07936_,VSS,Metal1,489.2640,371.9760,0.000020
_07935_,VSS,Metal1,389.6600,474.0225,0.000026
_07934_,VSS,Metal1,378.6600,474.6175,0.000026
_07933_,VSS,Metal1,385.0425,458.3635,0.000025
_07932_,VSS,Metal1,383.6510,497.2620,0.000017
_07931_,VSS,Metal1,381.1800,513.7535,0.000028
_07930_,VSS,Metal1,384.8275,513.7960,0.000028
_07929_,VSS,Metal1,377.7625,521.6360,0.000032
_07928_,VSS,Metal1,379.4425,505.9560,0.000014
_07927_,VSS,Metal1,369.2200,497.6060,0.000016
_07926_,VSS,Metal1,368.0275,482.4360,0.000018
_07925_,VSS,Metal1,364.3225,490.2760,0.000050
_07924_,VSS,Metal1,374.8775,490.2760,0.000047
_07923_,VSS,Metal1,423.6030,498.2115,0.000019
_07922_,VSS,Metal1,426.5400,505.3450,0.000018
_07921_,VSS,Metal1,419.1230,513.8915,0.000032
_07920_,VSS,Metal1,369.2200,513.7535,0.000026
_07919_,VSS,Metal1,366.9075,521.0835,0.000040
_07918_,VSS,Metal1,360.9625,521.0835,0.000040
_07917_,VSS,Metal1,364.7975,521.0835,0.000040
_07916_,VSS,Metal1,385.6600,505.9135,0.000015
_07915_,VSS,Metal1,381.1225,505.4035,0.000015
_07914_,VSS,Metal1,369.7465,498.2115,0.000016
_07913_,VSS,Metal1,368.6600,490.2335,0.000047
_07912_,VSS,Metal1,368.0275,505.4035,0.000014
_07911_,VSS,Metal1,363.2025,489.7235,0.000050
_07910_,VSS,Metal1,360.4025,489.7235,0.000051
_07909_,VSS,Metal1,378.1000,513.2860,0.000028
_07908_,VSS,Metal1,371.3030,513.1390,0.000026
_07907_,VSS,Metal1,371.6500,521.0935,0.000033
_07906_,VSS,Metal1,423.0430,506.0515,0.000018
_07905_,VSS,Metal1,425.1600,513.9455,0.000032
_07904_,VSS,Metal1,364.0230,513.1390,0.000024
_07903_,VSS,Metal1,363.6300,505.9460,0.000013
_07902_,VSS,Metal1,382.6600,513.2860,0.000028
_07901_,VSS,Metal1,489.8730,489.6450,0.000037
_07900_,VSS,Metal1,540.3765,498.2205,0.000020
_07899_,VSS,Metal1,547.5000,498.1750,0.000020
_07898_,VSS,Metal1,550.3000,505.9135,0.000021
_07897_,VSS,Metal1,614.6365,506.0515,0.000024
_07896_,VSS,Metal1,635.1600,505.2540,0.000026
_07895_,VSS,Metal1,555.6030,513.8765,0.000041
_07894_,VSS,Metal1,560.6800,521.7855,0.000031
_07893_,VSS,Metal1,543.3200,497.4140,0.000020
_07892_,VSS,Metal1,536.9565,490.3565,0.000034
_07891_,VSS,Metal1,522.3600,505.2540,0.000023
_07890_,VSS,Metal1,551.5165,498.1965,0.000021
_07889_,VSS,Metal1,565.1600,498.2655,0.000021
_07888_,VSS,Metal1,476.9400,356.4125,0.000044
_07887_,VSS,Metal1,491.8600,356.4125,0.000044
_07886_,VSS,Metal1,490.1700,357.0990,0.000044
_07885_,VSS,Metal1,486.2700,356.9860,0.000044
_07884_,VSS,Metal1,502.0950,349.2350,0.000054
_07883_,VSS,Metal1,492.0640,364.1360,0.000017
_07882_,VSS,Metal1,479.1100,357.1015,0.000044
_07881_,VSS,Metal1,471.8425,356.4435,0.000043
_07880_,VSS,Metal1,471.9800,348.5825,0.000039
_07879_,VSS,Metal1,481.9800,364.2250,0.000017
_07878_,VSS,Metal1,350.1075,474.5960,0.000021
_07877_,VSS,Metal1,342.4825,481.8835,0.000016
_07876_,VSS,Metal1,342.8465,505.3250,0.000012
_07875_,VSS,Metal1,333.8600,505.9135,0.000011
_07874_,VSS,Metal1,414.6430,513.1480,0.000032
_07873_,VSS,Metal1,412.6000,505.2540,0.000017
_07872_,VSS,Metal1,320.9030,513.1390,0.000012
_07871_,VSS,Metal1,321.8100,513.7860,0.000012
_07870_,VSS,Metal1,327.2200,513.7535,0.000014
_07869_,VSS,Metal1,340.0665,498.2115,0.000015
_07868_,VSS,Metal1,332.2600,498.0735,0.000013
_07867_,VSS,Metal1,332.7475,490.2760,0.000031
_07866_,VSS,Metal1,329.6025,497.5635,0.000012
_07865_,VSS,Metal1,327.9225,498.1160,0.000012
_07864_,VSS,Metal1,346.1800,513.2860,0.000022
_07863_,VSS,Metal1,339.3830,513.1390,0.000019
_07862_,VSS,Metal1,336.7500,521.0935,0.000032
_07861_,VSS,Metal1,347.1000,474.6175,0.000021
_07860_,VSS,Metal1,341.9225,482.4360,0.000016
_07859_,VSS,Metal1,346.6910,497.2620,0.000015
_07858_,VSS,Metal1,342.9000,513.7535,0.000020
_07857_,VSS,Metal1,341.7075,505.9560,0.000012
_07856_,VSS,Metal1,338.5625,513.7960,0.000019
_07855_,VSS,Metal1,334.6425,513.7960,0.000017
_07854_,VSS,Metal1,333.9400,497.6060,0.000013
_07853_,VSS,Metal1,333.8675,482.4360,0.000014
_07852_,VSS,Metal1,330.7225,482.4360,0.000014
_07851_,VSS,Metal1,335.6775,489.7235,0.000036
_07850_,VSS,Metal1,418.5630,498.2115,0.000018
_07849_,VSS,Metal1,418.7000,505.3450,0.000017
_07848_,VSS,Metal1,411.8430,498.2115,0.000018
_07847_,VSS,Metal1,326.6600,513.2860,0.000014
_07846_,VSS,Metal1,327.1475,521.0835,0.000025
_07845_,VSS,Metal1,322.8825,521.0835,0.000023
_07844_,VSS,Metal1,331.7575,521.6360,0.000030
_07843_,VSS,Metal1,489.3130,490.3550,0.000037
_07842_,VSS,Metal1,495.0165,497.4590,0.000020
_07841_,VSS,Metal1,503.2600,497.5050,0.000020
_07840_,VSS,Metal1,495.9800,513.2860,0.000042
_07839_,VSS,Metal1,618.5565,513.1480,0.000045
_07838_,VSS,Metal1,624.5200,513.0940,0.000046
_07837_,VSS,Metal1,468.0765,528.8430,0.000038
_07836_,VSS,Metal1,449.5600,528.7740,0.000040
_07835_,VSS,Metal1,497.9600,513.9455,0.000042
_07834_,VSS,Metal1,458.5565,521.7165,0.000032
_07833_,VSS,Metal1,459.8800,506.1055,0.000022
_07832_,VSS,Metal1,504.6430,521.7165,0.000029
_07831_,VSS,Metal1,504.6800,529.6255,0.000041
_07830_,VSS,Metal1,489.6200,349.1875,0.000052
_07829_,VSS,Metal1,491.0200,341.3375,0.000028
_07828_,VSS,Metal1,484.7225,349.1560,0.000049
_07827_,VSS,Metal1,501.7500,348.5885,0.000054
_07826_,VSS,Metal1,493.3765,348.4485,0.000052
_07825_,VSS,Metal1,477.9700,348.6150,0.000045
_07824_,VSS,Metal1,315.7400,474.6175,0.000020
_07823_,VSS,Metal1,312.9400,481.8625,0.000014
_07822_,VSS,Metal1,309.4425,474.5960,0.000020
_07821_,VSS,Metal1,307.4910,489.4220,0.000029
_07820_,VSS,Metal1,293.0600,498.0735,0.000009
_07819_,VSS,Metal1,292.9875,505.9560,0.000009
_07818_,VSS,Metal1,288.0775,505.9560,0.000009
_07817_,VSS,Metal1,289.8425,505.9560,0.000009
_07816_,VSS,Metal1,293.6200,489.7660,0.000027
_07815_,VSS,Metal1,288.5075,482.4360,0.000012
_07814_,VSS,Metal1,293.1175,482.4360,0.000012
_07813_,VSS,Metal1,286.3975,489.7235,0.000026
_07812_,VSS,Metal1,418.5630,490.3715,0.000041
_07811_,VSS,Metal1,419.2600,489.6650,0.000041
_07810_,VSS,Metal1,412.4030,490.3715,0.000042
_07809_,VSS,Metal1,296.9800,513.2860,0.000009
_07808_,VSS,Metal1,294.1075,521.0835,0.000019
_07807_,VSS,Metal1,290.9625,513.2435,0.000008
_07806_,VSS,Metal1,290.9625,513.7960,0.000008
_07805_,VSS,Metal1,310.0600,505.4460,0.000010
_07804_,VSS,Metal1,307.7625,498.1160,0.000010
_07803_,VSS,Metal1,300.8665,498.2115,0.000010
_07802_,VSS,Metal1,291.9400,490.2335,0.000027
_07801_,VSS,Metal1,288.5075,489.7235,0.000026
_07800_,VSS,Metal1,289.1975,481.8835,0.000012
_07799_,VSS,Metal1,288.6375,490.2760,0.000026
_07798_,VSS,Metal1,301.7400,497.6060,0.000010
_07797_,VSS,Metal1,295.6565,505.2990,0.000010
_07796_,VSS,Metal1,290.2700,505.4135,0.000009
_07795_,VSS,Metal1,409.1165,497.4680,0.000018
_07794_,VSS,Metal1,415.0800,497.4140,0.000018
_07793_,VSS,Metal1,303.5430,513.1390,0.000010
_07792_,VSS,Metal1,295.3100,513.7860,0.000009
_07791_,VSS,Metal1,305.9400,513.7535,0.000010
_07790_,VSS,Metal1,311.9300,513.8110,0.000011
_07789_,VSS,Metal1,470.5800,341.3475,0.000026
_07788_,VSS,Metal1,485.8425,489.7235,0.000037
_07787_,VSS,Metal1,485.7575,490.2760,0.000037
_07786_,VSS,Metal1,498.3000,505.9775,0.000023
_07785_,VSS,Metal1,490.9400,513.7535,0.000042
_07784_,VSS,Metal1,608.4765,506.0515,0.000024
_07783_,VSS,Metal1,620.6000,520.9340,0.000035
_07782_,VSS,Metal1,492.3230,528.8430,0.000039
_07781_,VSS,Metal1,491.0000,520.9340,0.000029
_07780_,VSS,Metal1,477.8065,513.1650,0.000041
_07779_,VSS,Metal1,543.5700,505.9460,0.000022
_07778_,VSS,Metal1,584.1630,521.0030,0.000033
_07777_,VSS,Metal1,585.8800,536.6140,0.000036
_07776_,VSS,Metal1,488.4030,506.0365,0.000023
_07775_,VSS,Metal1,483.1600,497.4140,0.000019
_07774_,VSS,Metal1,484.2200,340.7325,0.000028
_07773_,VSS,Metal1,485.2825,348.6035,0.000049
_07772_,VSS,Metal1,485.9465,333.6390,0.000025
_07771_,VSS,Metal1,500.6500,333.4910,0.000029
_07770_,VSS,Metal1,492.6240,340.6160,0.000028
_07769_,VSS,Metal1,475.1900,341.4215,0.000026
_07768_,VSS,Metal1,315.7400,458.9375,0.000018
_07767_,VSS,Metal1,314.0600,458.3425,0.000018
_07766_,VSS,Metal1,309.3575,458.3635,0.000017
_07765_,VSS,Metal1,307.4910,465.9020,0.000016
_07764_,VSS,Metal1,294.7400,466.2460,0.000014
_07763_,VSS,Metal1,293.5475,466.7560,0.000014
